timestamp,addr,flight,squawk,category,alt_baro,alt_geom,lat,lon,gs,ias,tas,mach,track,track_rate,roll,mag_heading,true_heading,baro_rate,geom_rate,messages,seen,rssi,distance,air_ground,nic,rc,version,nic_baro,nac_p,nac_v,sil,sil_type,seen_pos,alert,spi,gva,sda,wind_speed,wind_direction,nav_qnh,nav_altitude_mcp,nav_altitude_fms,nav_heading,addr_type,emergency,autopilot,vnav,althold,approach,lnav,tcas
1744073966,5054478,WZZ8744,0,163,34000,0,43.334547139830505,-4.869886125837054,0,0,0,0.0,0,0.0,0.0,0,0,0,0,8,1744073959768,-35.605224609375,0,2,8,186,0,0,8,0,2,1,13,False,False,0,0,0,0,0.0,0,0,0,0,0,False,False,False,False,False,False
1744074025,5054478,WZZ8744,0,163,34000,0,43.334547139830505,-4.869886125837054,0,0,0,0.0,0,0.0,0.0,0,0,0,0,12,1744073971784,-35.867549896240234,0,2,8,186,0,0,8,0,2,1,69,False,False,0,0,0,0,0.0,0,0,0,0,0,False,False,False,False,False,False
1744074145,5054478,WZZ8744,0,163,34000,0,43.334547139830505,-4.869886125837054,0,0,0,0.0,0,0.0,0.0,0,0,0,0,21,1744074093441,-34.555049896240234,0,2,8,186,2,1,9,0,3,3,69,False,False,2,3,0,0,0.0,0,0,0,0,0,False,False,False,False,False,False
1744078229,3788550,AFR407,8720,165,40000,40950,43.94182108216366,-6.806553431919667,491,260,480,0.8519999980926514,43,0.0,-0.3515625,41,0,0,0,95,1744078212309,-35.76689910888672,123076,2,8,186,2,1,11,2,3,3,24,False,False,2,2,0,0,1013.5999755859375,40000,0,41,0,0,False,False,False,False,False,False
1744078290,3788550,AFR407,8720,165,40000,40950,43.94182108216366,-6.806553431919667,491,260,480,0.8519999980926514,43,0.0,-0.3515625,41,0,0,0,97,1744078235848,-36.08571243286133,123076,2,8,186,2,1,11,2,3,3,69,False,False,2,2,0,0,1013.5999755859375,40000,0,41,0,0,False,False,False,False,False,False
1744082134,3754470,,0,0,40000,0,0.0,0.0,478,0,0,0.0,43,0.0,0.0,0,0,0,0,18,1744082134358,-35.404056549072266,0,2,0,0,0,1,9,1,3,1,0,False,False,0,0,0,0,0.0,40000,0,42,0,0,False,False,False,False,False,False
1744082194,3754470,AFR889,8215,165,40000,40975,43.93634033203125,-6.813950649527612,479,250,0,0.8240000009536743,43,0.0,0.0,41,0,0,0,128,1744082184364,-36.53179931640625,123268,2,8,186,2,1,9,1,3,3,46,False,False,2,2,0,0,0.0,40000,0,42,0,0,False,False,False,False,False,False
1744082253,3754470,AFR889,8215,165,40000,40975,43.93634033203125,-6.813950649527612,479,250,0,0.8240000009536743,43,0.0,0.0,41,0,0,0,128,1744082184364,-36.53179931640625,123268,2,8,186,2,1,9,1,3,3,69,False,False,2,2,0,0,0.0,40000,0,42,0,0,False,False,False,False,False,False
1744082794,7405603,HZSKY2,1604,165,37000,38075,43.36738586425781,-5.11962890625,434,268,468,0.8240000009536743,286,-0.03125,-0.17578125,292,0,0,-32,276,1744082794238,-29.483396530151367,31269,2,8,186,2,1,11,1,3,3,0,False,False,2,2,52,339,1013.5999755859375,36992,0,0,0,0,False,False,False,False,False,False
1744082854,7405603,HZSKY2,1604,165,37000,38075,43.40186167571504,-5.277949741908515,431,267,466,0.8199999928474426,286,-0.03125,-0.17578125,291,0,0,0,875,1744082854473,-29.353065490722656,19063,2,8,186,2,1,11,1,3,3,0,False,False,2,2,47,330,1013.5999755859375,36992,0,0,0,0,False,False,False,False,False,False
1744082914,7405603,HZSKY2,1604,165,37000,38075,43.43565860037076,-5.4345703125,429,265,464,0.8159999847412109,286,0.0625,-0.17578125,291,0,0,32,1437,1744082914560,-24.806394577026367,10328,2,8,186,2,1,11,1,3,3,0,False,False,2,2,47,330,1013.5999755859375,36992,0,0,0,0,False,False,False,False,False,False
1744082974,7405603,HZSKY2,1604,165,37000,38100,43.469146728515625,-5.59063578760896,431,265,464,0.8159999847412109,286,-0.03125,-0.17578125,291,0,0,0,2032,1744082974759,-21.036300659179688,14040,2,8,186,2,1,11,1,3,3,0,False,False,2,2,45,332,1013.5999755859375,36992,0,0,0,0,False,False,False,False,False,False
1744083035,7405603,HZSKY2,1604,165,37000,38100,43.50311279296875,-5.750193041424382,433,264,464,0.8119999766349792,286,-0.03125,-0.17578125,291,0,0,0,2808,1744083035006,-20.820764541625977,25410,2,8,186,2,1,11,1,3,3,0,False,False,2,2,39,323,1013.5999755859375,36992,0,0,0,0,False,False,False,False,False,False
