timestamp,addr,flight,squawk,category,alt_baro,alt_geom,lat,lon,gs,ias,tas,mach,track,track_rate,roll,mag_heading,true_heading,baro_rate,geom_rate,messages,seen,rssi,distance,air_ground,nic,rc,version,nic_baro,nac_p,nac_v,sil,sil_type,seen_pos,alert,spi,gva,sda,wind_speed,wind_direction,nav_qnh,nav_altitude_mcp,nav_altitude_fms,nav_heading,addr_type,emergency,autopilot,vnav,althold,approach,lnav,tcas
1744681281,10822527,DAL234,5186,165,40000,39625,43.79832458496094,-4.967097792514494,483,247,476,0.8159999847412109,113,-0.03125,-0.3515625,116,0,64,64,2456,1744681281924,-31.474637985229492,65385,2,8,186,2,1,11,2,3,3,0,False,False,2,2,19,225,1013.5999755859375,40000,0,0,0,0,False,False,False,False,False,False
1744681281,11205919,DAL202,5203,165,38000,37550,43.680290610103285,-5.001068115234375,498,261,480,0.8199999928474426,111,-0.03125,-0.703125,115,0,0,0,2626,1744681281928,-27.712608337402344,54199,2,8,186,2,1,9,1,3,3,0,False,False,2,2,32,236,1013.5999755859375,38016,0,0,0,0,False,False,False,False,False,False
1744681342,10822527,DAL234,5186,165,40025,39675,43.74559020996094,-4.796107092569002,487,248,476,0.8159999847412109,112,0.0,0.17578125,116,0,64,32,3591,1744681341973,-32.36639404296875,71591,2,8,186,2,1,11,2,3,3,0,False,False,2,2,29,222,1013.5999755859375,40000,0,0,0,0,False,False,False,False,False,False
1744681342,11205919,DAL202,5203,165,38000,37575,43.65028381347656,-4.894473053688216,500,263,482,0.8240000009536743,111,-0.03125,-0.3515625,114,0,-64,-64,3012,1744681319627,-33.660362243652344,59037,2,8,186,2,1,9,1,3,3,24,False,False,2,2,25,244,1013.5999755859375,38016,0,0,0,0,False,False,False,False,False,False
1744681402,10822527,DAL234,5186,165,40025,39675,43.72940322100106,-4.743674142020097,487,247,476,0.8159999847412109,113,-0.03125,-0.52734375,116,0,0,0,3786,1744681365068,-35.7865104675293,74001,2,8,186,2,1,11,2,3,3,42,False,False,2,2,29,226,1013.5999755859375,40000,0,0,0,0,False,False,False,False,False,False
1744681402,11205919,DAL202,5203,165,38000,37575,43.65028381347656,-4.894473053688216,500,263,482,0.8240000009536743,111,-0.03125,-0.3515625,114,0,-64,-64,3012,1744681319627,-33.660362243652344,59037,2,8,186,2,1,9,1,3,3,69,False,False,2,2,25,244,1013.5999755859375,38016,0,0,0,0,False,False,False,False,False,False
1744681581,10799802,DAL240,5207,165,39000,38525,43.94023132324219,-5.8756415788517415,502,254,478,0.8199999928474426,110,0.0,0.3515625,114,0,-192,-192,175,1744681581633,-31.54002571105957,71161,2,8,186,2,1,9,1,3,3,0,False,False,2,2,0,0,1013.5999755859375,39008,0,0,0,0,False,False,False,False,False,False
1744681641,10799802,DAL240,5207,165,39000,38525,43.89075327727754,-5.696018763950917,503,257,480,0.8240000009536743,110,0.03125,0.703125,114,0,0,-32,472,1744681641886,-30.39044189453125,61096,2,8,186,2,1,9,1,3,3,0,False,False,2,2,34,244,1013.5999755859375,39008,0,0,0,0,False,False,False,False,False,False
1744681702,10799802,DAL240,5207,165,39000,38550,43.840337203720864,-5.51422119140625,502,256,480,0.8240000009536743,110,0.03125,1.23046875,114,0,128,128,1139,1744681702058,-31.460243225097656,53553,2,8,186,2,1,9,1,3,3,0,False,False,2,2,34,242,1013.5999755859375,39008,0,0,0,0,False,False,False,False,False,False
1744681762,10799802,DAL240,5207,165,39000,38550,43.79081726074219,-5.337375374727458,499,255,480,0.8199999928474426,111,0.0,-0.17578125,115,0,0,-32,1707,1744681762124,-32.29696273803711,49932,2,8,186,2,1,9,1,3,3,0,False,False,2,2,33,240,1013.5999755859375,39008,0,0,0,0,False,False,False,False,False,False
1744681822,10799802,DAL240,5207,165,39000,38575,43.74000549316406,-5.15667582667146,495,259,488,0.8320000171661377,111,-0.0625,0.17578125,114,0,0,32,2500,1744681822486,-28.458459854125977,50901,2,8,186,2,1,9,1,3,3,0,False,False,2,2,19,223,1013.5999755859375,39008,0,0,0,0,False,False,False,False,False,False
1744681882,10799802,DAL240,5207,165,39000,38575,43.69038391113281,-4.981150072674382,493,252,476,0.8119999766349792,111,0.03125,0.703125,115,0,64,64,3353,1744681882585,-26.894962310791016,56144,2,8,186,2,1,9,1,3,3,0,False,False,2,2,32,235,1013.5999755859375,39008,0,0,0,0,False,False,False,False,False,False
