timestamp,addr,flight,squawk,category,alt_baro,alt_geom,lat,lon,gs,ias,tas,mach,track,track_rate,roll,mag_heading,true_heading,baro_rate,geom_rate,messages,seen,rssi,distance,air_ground,nic,rc,version,nic_baro,nac_p,nac_v,sil,sil_type,seen_pos,alert,spi,gva,sda,wind_speed,wind_direction,nav_qnh,nav_altitude_mcp,nav_altitude_fms,nav_heading,addr_type,emergency,autopilot,vnav,althold,approach,lnav,tcas
1744594728,10572974,N185QS,5206,163,40975,40950,43.689971923828125,-6.23985113099564,542,0,0,0.0,106,0.0,0.0,0,0,0,-64,96,1744594727059,-35.41367721557617,69676,2,8,186,0,1,8,1,2,1,2,False,False,0,0,0,0,1012.7999877929688,40992,0,108,0,0,False,False,False,False,False,False
1744594788,10572974,N185QS,5206,163,41000,41000,43.64579772949219,-6.035518202670744,543,268,514,0.8920000195503235,106,0.0,-0.17578125,110,0,0,-64,465,1744594788909,-30.79090118408203,53301,2,8,186,2,1,11,1,3,3,0,False,False,2,2,39,245,1012.7999877929688,40992,0,108,0,0,False,False,False,False,False,False
1744594849,10572974,N185QS,5206,163,41000,41000,43.60240871623411,-5.83687918526789,540,268,514,0.8920000195503235,106,0.0,0.0,110,0,0,0,1367,1744594849061,-30.718687057495117,38022,2,8,186,2,1,11,1,3,3,0,False,False,2,2,37,242,1012.7999877929688,40992,0,108,0,0,False,False,False,False,False,False
1744594909,10572974,N185QS,5206,163,41000,41000,43.55854797363281,-5.637774800145337,541,267,512,0.8880000114440918,106,0.0,0.0,110,0,-64,-64,2312,1744594909121,-26.6176700592041,24622,2,8,186,2,1,11,1,3,3,0,False,False,2,2,40,244,1012.7999877929688,40992,0,108,0,0,False,False,False,False,False,False
1744594969,10572974,N185QS,5206,163,40975,41000,43.51428533004502,-5.438755580357167,541,268,512,0.8920000195503235,107,0.0,0.17578125,110,0,64,64,3187,1744594969351,-28.724735260009766,18133,2,8,186,2,1,11,1,3,3,0,False,False,2,2,34,255,1012.7999877929688,40992,0,108,0,0,False,False,False,False,False,False
1744595029,10572974,N185QS,5206,163,40975,41000,43.46974182128906,-5.240350767623511,539,265,508,0.8840000033378601,107,0.0,0.0,111,0,-96,-64,3995,1744595029639,-30.484554290771484,24770,2,8,186,2,1,11,1,3,3,0,False,False,2,2,40,243,1012.7999877929688,40992,0,108,0,0,False,False,False,False,False,False
1744595089,10572974,N185QS,5206,163,40975,41000,43.46019162970074,-5.19816807338168,540,266,510,0.8880000114440918,107,0.0,-0.3515625,110,0,-64,-64,4140,1744595057385,-35.233917236328125,27323,2,8,186,2,1,11,1,3,3,47,False,False,2,2,41,245,1012.7999877929688,40992,0,108,0,0,False,False,False,False,False,False
1744598812,4459547,,30323,0,37000,36975,43.93409341068591,-4.880087716238839,405,249,0,0.7720000147819519,219,0.0,0.0,223,0,0,0,168,1744598812686,-34.801971435546875,81431,2,7,371,0,1,7,1,2,1,0,False,False,0,0,0,0,1013.5999755859375,36992,0,223,0,0,False,False,False,False,False,False
1744598873,4459547,TAY1MN,30323,163,37000,37000,43.84776306152344,-4.977573128633708,405,248,442,0.7680000066757202,219,-0.03125,0.0,223,0,0,32,631,1744598872907,-32.095455169677734,69056,2,7,371,2,1,8,1,3,3,1,False,False,1,2,44,253,1013.5999755859375,36992,0,223,0,0,False,False,False,False,False,False
1744598933,4459547,TAY1MN,30323,163,37000,37000,43.759002685546875,-5.077280443768132,407,250,444,0.7720000147819519,219,-0.03125,0.17578125,223,0,0,0,1357,1744598933113,-30.175222396850586,56352,2,7,371,2,1,8,1,3,3,1,False,False,1,2,44,253,1013.5999755859375,36992,0,223,0,0,False,False,False,False,False,False
1744598993,4459547,TAY1MN,30323,163,37000,37000,43.67024230957031,-5.176987758902612,408,250,444,0.7720000147819519,219,0.0,0.17578125,223,0,0,0,2092,1744598993108,-30.185243606567383,43642,2,8,186,2,1,8,1,3,3,0,False,False,1,2,43,253,1013.5999755859375,36992,0,223,0,0,False,False,False,False,False,False
1744599053,4459547,TAY1MN,30323,163,37000,37000,43.58281022411282,-5.274680001395097,408,248,440,0.7680000066757202,218,-0.03125,0.3515625,223,0,0,0,2867,1744599053448,-27.315343856811523,31143,2,8,186,2,1,8,1,3,3,0,False,False,1,2,45,262,1013.5999755859375,36992,0,223,0,0,False,False,False,False,False,False
1744599113,4459547,TAY1MN,30323,163,37000,37000,43.49359130859375,-5.37365580714021,411,251,446,0.7760000228881836,218,-0.03125,0.17578125,223,0,0,32,3638,1744599113738,-23.583311080932617,18424,2,8,186,2,1,8,1,3,3,0,False,False,1,2,45,263,1013.5999755859375,36992,0,223,0,0,False,False,False,False,False,False
1744599173,4459547,TAY1MN,30323,163,37000,37025,43.40496826171875,-5.471766272256502,411,250,444,0.7720000147819519,218,-0.03125,0.17578125,223,0,0,0,4443,1744599173818,-21.147640228271484,5846,2,8,186,2,1,8,1,3,3,0,False,False,1,2,45,262,1013.5999755859375,36992,0,223,0,0,False,False,False,False,False,False
1744599234,4459547,TAY1MN,30323,163,37000,37025,43.3159727969412,-5.570002964564765,413,249,442,0.7720000147819519,218,-0.03125,0.0,223,0,0,32,5086,1744599234026,-27.51879119873047,7014,2,8,186,2,1,8,1,3,3,0,False,False,1,2,42,266,1013.5999755859375,36992,0,223,0,0,False,False,False,False,False,False
1744599293,4459547,TAY1MN,30323,163,37000,37025,43.226806640625,-5.6675400844840125,414,250,444,0.7720000147819519,218,-0.03125,0.0,224,0,64,0,5656,1744599293249,-32.13703155517578,19638,2,8,186,2,1,8,1,3,3,0,False,False,1,2,48,272,1013.5999755859375,36992,0,223,0,0,False,False,False,False,False,False
1744599353,4459547,TAY1MN,30323,163,37000,37025,43.21835275423729,-5.676858084542403,415,250,444,0.7760000228881836,218,-0.03125,0.17578125,224,0,0,32,5707,1744599326762,-35.092777252197266,20842,2,8,186,2,1,8,1,3,3,55,False,False,1,2,48,272,1013.5999755859375,36992,0,223,0,0,False,False,False,False,False,False
1744599413,4459547,TAY1MN,30323,163,37000,37025,43.21835275423729,-5.676858084542403,415,250,444,0.7760000228881836,218,-0.03125,0.17578125,224,0,0,32,5707,1744599326762,-35.092777252197266,20842,2,8,186,2,1,8,1,3,3,69,False,False,1,2,48,272,1013.5999755859375,36992,0,223,0,0,False,False,False,False,False,False
1744604699,12605483,ACA822,20768,165,39000,38950,43.820459398172666,-5.73649815150668,507,0,470,0.0,109,-0.03125,-0.52734375,0,0,0,0,84,1744604698503,-34.44898986816406,54586,2,8,186,0,1,8,1,2,1,21,False,False,0,0,0,0,1012.7999877929688,39008,0,0,0,0,False,False,False,False,False,False
1744604759,12605483,ACA822,20768,165,39000,38975,43.755340576171875,-5.488181890443286,506,253,470,0.8159999847412109,109,0.0,-0.17578125,115,0,-64,0,615,1744604759335,-33.26394271850586,44122,2,8,186,2,1,10,1,3,3,0,False,False,2,3,56,242,1012.7999877929688,39008,0,0,0,0,False,False,False,False,False,False
1744604818,12605483,ACA822,20768,165,39000,38975,43.707989191604874,-5.30933925083707,506,253,470,0.8119999766349792,110,0.0,0.0,115,0,0,32,995,1744604818298,-31.302501678466797,41952,2,8,186,2,1,10,1,3,3,0,False,False,2,3,50,248,1012.7999877929688,39008,0,0,0,0,False,False,False,False,False,False
1744604878,12605483,ACA822,20768,165,39000,38975,43.65966796875,-5.128914969308028,506,253,468,0.8119999766349792,110,0.0,-0.17578125,115,0,0,0,1809,1744604878762,-32.29175567626953,45228,2,8,186,2,1,10,1,3,3,0,False,False,2,3,52,249,1012.7999877929688,39008,0,0,0,0,False,False,False,False,False,False
1744604938,12605483,ACA822,20768,165,39000,39000,43.62414861129502,-4.996817452566972,506,254,470,0.8159999847412109,110,0.0,0.0,115,0,0,0,2392,1744604933878,-35.06704330444336,50593,2,8,186,2,1,10,1,3,3,17,False,False,2,3,50,248,1012.7999877929688,39008,0,0,0,0,False,False,False,False,False,False
1744604999,12605483,ACA822,20768,165,39000,39000,43.62414861129502,-4.996817452566972,506,254,470,0.8159999847412109,110,0.0,0.0,115,0,0,0,2392,1744604933878,-35.06704330444336,50593,2,8,186,2,1,10,1,3,3,69,False,False,2,3,50,248,1012.7999877929688,39008,0,0,0,0,False,False,False,False,False,False
1744605780,4574799,SRR6646,0,165,35025,0,43.95439018637447,-5.496368408203125,0,0,0,0.0,0,0.0,0.0,0,0,0,0,17,1744605778352,-35.41181945800781,66236,2,8,186,2,1,9,0,3,3,2,False,False,2,2,0,0,1012.7999877929688,35008,0,218,0,0,False,False,False,False,False,False
1744605839,4574799,SRR6646,14115,165,35025,34875,43.858539128707626,-5.590471540178555,419,0,0,0.0,215,0.0,0.0,0,0,0,0,141,1744605839604,-32.927391052246094,55986,2,8,186,2,1,9,1,3,3,0,False,False,2,2,0,0,1012.7999877929688,35008,35008,218,0,0,False,False,False,False,False,False
1744605899,4574799,SRR6646,14115,165,35000,34850,43.77058410644531,-5.676610192587191,420,0,0,0.0,215,0.0,0.0,0,0,0,0,352,1744605898023,-34.354957580566406,47806,2,8,186,2,1,9,1,3,3,5,False,False,2,2,0,0,1012.7999877929688,35008,35008,218,0,0,False,False,False,False,False,False
1744605959,4574799,SRR6646,14115,165,35025,34875,43.667116326800844,-5.777631487165195,421,273,460,0.8040000200271606,215,-0.03125,-0.52734375,218,0,0,0,570,1744605959916,-31.508867263793945,40677,2,8,186,2,1,9,1,3,3,0,False,False,2,2,0,0,1012.7999877929688,35008,35008,218,0,0,False,False,False,False,False,False
1744606020,4740051,TRA536L,14113,163,37000,36875,44.009857177734375,-4.775348042332837,417,255,454,0.7879999876022339,210,-0.03125,0.3515625,213,0,0,0,398,1744606020077,-32.183929443359375,93251,2,8,186,2,1,9,1,3,3,0,False,False,2,2,41,236,1013.5999755859375,36992,0,213,0,0,False,False,False,False,False,False
1744606020,4574799,SRR6646,14115,165,35025,34900,43.57196355270127,-5.869968959263417,421,274,462,0.8080000281333923,215,0.0,-0.17578125,218,0,0,0,1055,1744606020037,-30.313533782958984,37732,2,8,186,2,1,9,1,3,3,0,False,False,2,2,44,236,1012.7999877929688,35008,35008,218,0,0,False,False,False,False,False,False
1744606080,4740051,TRA536L,14113,163,37000,36900,43.90910339355469,-4.859278479287752,418,255,454,0.7879999876022339,210,0.03125,0.52734375,213,0,0,-32,1161,1744606080295,-30.972570419311523,80348,2,8,186,2,1,9,1,3,3,0,False,False,2,2,40,236,1013.5999755859375,36992,0,213,0,0,False,False,False,False,False,False
1744606080,4574799,SRR6646,14115,165,35025,34900,43.47509765625,-5.9635322038517415,422,275,464,0.8080000281333923,214,0.03125,0.3515625,218,0,0,0,1640,1744606080338,-30.38197898864746,39134,2,8,186,2,1,9,1,3,3,0,False,False,2,2,48,243,1012.7999877929688,35008,35008,218,0,0,False,False,False,False,False,False
1744606140,4740051,TRA536L,14113,163,37000,36900,43.81054377151748,-4.941362653459805,420,257,456,0.7919999957084656,211,-0.03125,0.17578125,213,0,0,0,1971,1744606140517,-30.490642547607422,67778,2,8,186,2,1,9,1,3,3,0,False,False,2,2,37,226,1013.5999755859375,36992,0,213,0,0,False,False,False,False,False,False
1744606140,4574799,SRR6646,14115,165,35025,34900,43.38175964355469,-6.053722292877865,421,274,462,0.8080000281333923,215,0.0,-0.3515625,218,0,0,0,1978,1744606140364,-32.21057891845703,44326,2,8,186,2,1,9,1,3,3,1,False,False,2,2,48,243,1012.7999877929688,35008,35008,218,0,0,False,False,False,False,False,False
1744606200,4740051,TRA536L,14113,163,37000,36900,43.7091064453125,-5.025350881177303,419,257,456,0.7919999957084656,210,-0.03125,0.17578125,214,0,0,0,2817,1744606200574,-26.9442081451416,54959,2,8,186,2,1,9,1,3,3,0,False,False,2,2,44,245,1013.5999755859375,36992,0,213,0,0,False,False,False,False,False,False
1744606200,4574799,SRR6646,14115,165,35025,34900,43.36033630371094,-6.074289721111882,422,274,462,0.8080000281333923,214,0.0,-0.3515625,218,0,0,0,2013,1744606158635,-34.813873291015625,45923,2,8,186,2,1,9,1,3,3,48,False,False,2,2,48,243,1012.7999877929688,35008,35008,218,0,0,False,False,False,False,False,False
1744606260,4740051,TRA536L,14113,163,37000,36900,43.609298447431144,-5.107465471540195,419,256,454,0.7879999876022339,210,-0.03125,0.3515625,213,0,0,-32,3634,1744606260788,-25.17459487915039,42559,2,8,186,2,1,9,1,3,3,0,False,False,2,2,39,236,1013.5999755859375,36992,0,213,0,0,False,False,False,False,False,False
1744606321,4740051,TRA536L,14113,163,37000,36900,43.510528564453125,-5.188548953034115,417,254,452,0.7839999794960022,210,0.0,0.52734375,213,0,0,0,4426,1744606320946,-25.292449951171875,30706,2,8,186,2,1,9,1,3,3,0,False,False,2,2,38,236,1013.5999755859375,36992,0,213,0,0,False,False,False,False,False,False
1744606381,4740051,TRA536L,14113,163,37000,36925,43.41070660090042,-5.270298549107167,415,252,448,0.7799999713897705,210,-0.03125,0.3515625,213,0,0,0,5208,1744606381124,-27.932348251342773,19923,2,8,186,2,1,9,1,3,3,0,False,False,2,2,37,237,1013.5999755859375,36992,0,213,0,0,False,False,False,False,False,False
1744606440,4740051,TRA536L,14113,163,37000,36925,43.31195068359375,-5.350725040879354,415,254,452,0.7839999794960022,210,-0.0625,0.17578125,213,0,0,0,6080,1744606440373,-25.967910766601562,13612,2,8,186,2,1,9,1,3,3,0,False,False,2,2,38,235,1013.5999755859375,36992,0,213,0,0,False,False,False,False,False,False
1744606500,4740051,TRA536L,14113,163,37000,36950,43.213714599609375,-5.430312045784831,413,254,452,0.7839999794960022,210,0.03125,0.52734375,213,0,0,0,6807,1744606500459,-23.564579010009766,17258,2,8,186,2,1,9,1,3,3,0,False,False,2,2,42,233,1013.5999755859375,36992,0,213,0,0,False,False,False,False,False,False
