timestamp,addr,flight,squawk,category,alt_baro,alt_geom,lat,lon,gs,ias,tas,mach,track,track_rate,roll,mag_heading,true_heading,baro_rate,geom_rate,messages,seen,rssi,distance,air_ground,nic,rc,version,nic_baro,nac_p,nac_v,sil,sil_type,seen_pos,alert,spi,gva,sda,wind_speed,wind_direction,nav_qnh,nav_altitude_mcp,nav_altitude_fms,nav_heading,addr_type,emergency,autopilot,vnav,althold,approach,lnav,tcas
1743992577,4459253,TAY1MN,30263,163,37000,37525,43.952574649099574,-4.823128836495536,436,250,442,0.7720000147819519,211,0.03125,0.3515625,210,0,0,-32,214,1743992577260,-34.492897033691406,85907,2,8,186,2,1,11,2,3,3,0,False,False,2,2,0,0,1013.5999755859375,36992,37008,210,0,0,False,False,False,False,False,False
1743992637,4459253,TAY1MN,30263,163,37000,37525,43.84785461425781,-4.910377679869157,437,252,446,0.7799999713897705,211,0.0,0.17578125,211,0,0,-32,480,1743992637478,-32.568885803222656,72524,2,8,186,2,1,11,2,3,3,0,False,False,2,2,11,175,1013.5999755859375,36992,37008,210,0,0,False,False,False,False,False,False
1743992697,4459253,TAY1MN,30263,163,37000,37525,43.743555101297666,-4.996686662946445,438,252,446,0.7799999713897705,210,0.0,0.17578125,211,0,0,32,1031,1743992697234,-30.807708740234375,59305,2,8,186,2,1,11,2,3,3,0,False,False,2,2,8,218,1013.5999755859375,36992,37008,210,0,0,False,False,False,False,False,False
1743992757,4459253,TAY1MN,30263,163,37000,37525,43.63830049159163,-5.083661760602695,438,254,448,0.7839999794960022,211,0.0,0.0,211,0,0,-32,1773,1743992757811,-29.277366638183594,46131,2,8,186,2,1,11,2,3,3,0,False,False,2,2,12,177,1013.5999755859375,36992,37008,210,0,0,False,False,False,False,False,False
1743992818,4459253,TAY1MN,30263,163,37000,37525,43.53365106097722,-5.169721330915195,436,251,444,0.7760000228881836,210,0.0,0.0,211,0,0,32,2521,1743992818051,-26.678621292114258,33411,2,8,186,2,1,11,2,3,3,0,False,False,2,2,8,216,1013.5999755859375,36992,37008,210,0,0,False,False,False,False,False,False
1743992878,4459253,TAY1MN,30263,163,37000,37525,43.430630958686436,-5.254080636160722,437,253,446,0.7799999713897705,210,0.03125,0.17578125,211,0,-64,-32,3276,1743992878079,-26.310636520385742,21886,2,8,186,2,1,10,2,3,3,0,False,False,2,2,9,215,1013.5999755859375,36992,37008,210,0,0,False,False,False,False,False,False
1743992938,4459253,TAY1MN,30263,163,37000,37525,43.325775146484375,-5.339483216751432,436,248,440,0.7680000066757202,210,-0.03125,-0.3515625,211,0,-64,-32,3999,1743992937986,-26.55994415283203,13975,2,8,186,2,1,11,2,3,3,0,False,False,2,2,4,218,1013.5999755859375,36992,37008,210,0,0,False,False,False,False,False,False
1743992997,4459253,TAY1MN,30263,163,37000,37525,43.22305453025688,-5.423126220703125,435,251,442,0.7760000228881836,210,0.0,-0.17578125,211,0,64,64,4386,1743992997129,-29.015947341918945,16520,2,8,186,2,1,11,2,3,3,0,False,False,2,2,7,213,1013.5999755859375,36992,37008,210,0,0,False,False,False,False,False,False
1743993057,4459253,TAY1MN,30263,163,37000,37525,43.19330765029131,-5.447256905691972,436,248,440,0.7680000066757202,210,0.0,-0.3515625,211,0,-64,-64,4573,1743993016484,-34.118370056152344,19006,2,8,186,2,1,11,2,3,3,43,False,False,2,2,4,215,1013.5999755859375,36992,37008,210,0,0,False,False,False,False,False,False
1744000505,4456537,,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,5,1744000505697,-37.677818298339844,0,2,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0.0,0,0,0,0,0,False,False,False,False,False,False
