timestamp,addr,flight,squawk,category,alt_baro,alt_geom,lat,lon,gs,ias,tas,mach,track,track_rate,roll,mag_heading,true_heading,baro_rate,geom_rate,messages,seen,rssi,distance,air_ground,nic,rc,version,nic_baro,nac_p,nac_v,sil,sil_type,seen_pos,alert,spi,gva,sda,wind_speed,wind_direction,nav_qnh,nav_altitude_mcp,nav_altitude_fms,nav_heading,addr_type,emergency,autopilot,vnav,althold,approach,lnav,tcas
1744329604,4227124,EXS56B,25126,0,38050,0,43.57163768703654,-6.295166015625,0,0,0,0.0,0,0.0,0.0,0,0,0,0,28,1744329546994,-35.98731231689453,0,2,8,186,0,0,8,0,2,1,69,False,False,0,0,0,0,0.0,0,0,0,0,0,False,False,False,False,False,False
1744333088,7569608,ELY024,5187,165,38975,39725,43.81436105501854,-5.525076729910722,497,265,488,0.8519999980926514,110,0.0,-0.17578125,112,0,96,0,521,1744333088032,-33.12754440307617,50684,2,8,186,2,1,9,2,3,3,0,False,False,2,2,12,247,1012.7999877929688,39008,0,111,0,0,True,True,False,False,True,True
1744333148,7569608,ELY024,5187,165,39000,39725,43.80290222167969,-5.483135844385856,498,265,488,0.8519999980926514,110,0.0,-0.17578125,112,0,0,0,673,1744333110096,-35.85468673706055,49422,2,8,186,2,1,9,2,3,3,46,False,False,2,2,13,250,1012.7999877929688,39008,0,111,0,0,True,True,False,False,True,True
1744333207,7569608,ELY024,5187,165,39000,39725,43.71818413168697,-5.175541469029042,495,265,488,0.8519999980926514,110,0.0,-0.17578125,113,0,-224,-64,764,1744333207193,-32.62397384643555,48041,2,8,186,2,1,9,2,3,3,1,False,False,2,2,13,250,1012.7999877929688,39008,0,111,0,0,True,True,False,False,True,True
1744333267,7569608,ELY024,5187,165,39000,39725,43.66864013671875,-4.997501816860449,494,264,486,0.8479999899864197,111,-0.03125,-0.52734375,113,0,-224,-64,1266,1744333267191,-32.651790618896484,53576,2,8,186,2,1,9,1,3,3,1,False,False,2,2,12,233,1012.7999877929688,39008,0,111,0,0,True,True,False,False,True,True
1744333327,7569608,ELY024,5187,165,38975,39700,43.66069211798199,-4.969090053013417,493,264,488,0.8479999899864197,111,-0.03125,-0.52734375,113,0,-128,0,1372,1744333296231,-35.76780319213867,54806,2,8,186,2,1,9,1,3,3,51,False,False,2,2,13,240,1012.7999877929688,39008,0,111,0,0,True,True,False,False,True,True
1744343177,11198954,,20836,0,41000,41675,43.697021484375,-6.084445687227458,486,0,0,0.0,106,0.0,0.0,0,0,0,-64,67,1744343175802,-35.96013641357422,59897,2,8,186,0,1,8,1,2,1,20,False,False,0,0,0,0,1012.7999877929688,40992,0,106,0,0,True,True,False,False,True,True
1744343238,11198954,AAL112,20836,165,41000,41700,43.644119521318856,-5.84858485630582,484,253,486,0.8519999980926514,107,0.0,0.0,108,0,96,0,442,1744343237644,-33.88590621948242,42062,2,8,186,2,1,9,1,3,3,0,False,False,2,2,0,0,1012.7999877929688,40992,0,106,0,0,True,True,False,False,True,True
1744343297,11198954,AAL112,20836,165,41000,41700,43.60431735798464,-5.673130580357142,485,253,486,0.8519999980926514,107,0.0,-0.17578125,109,0,0,0,1295,1744343297126,-32.21802520751953,30444,2,8,186,2,1,9,1,3,3,0,False,False,2,2,8,190,1012.7999877929688,40992,0,106,0,0,True,True,False,False,True,True
1744343357,11198954,AAL112,20836,165,40975,41675,43.5641893289857,-5.49774169921875,483,251,482,0.843999981880188,107,0.0,-0.17578125,109,0,-160,0,2247,1744343357083,-31.679378509521484,22854,2,8,186,2,1,9,1,3,3,0,False,False,2,2,9,191,1012.7999877929688,40992,0,106,0,0,True,True,False,False,True,True
1744343417,11198954,AAL112,20836,165,41000,41700,43.52330017089844,-5.3198738985283285,487,252,484,0.8479999899864197,107,0.0,-0.17578125,109,0,32,-64,2609,1744343417443,-28.416242599487305,23689,2,8,186,2,1,9,1,3,3,0,False,False,2,2,10,216,1012.7999877929688,40992,0,106,0,0,True,True,False,False,True,True
1744343477,11198954,AAL112,20836,165,41000,41700,43.486724853515625,-5.162424486736882,488,253,486,0.8479999899864197,107,0.0,0.0,109,0,64,0,3408,1744343475866,-35.979732513427734,31201,2,8,186,2,1,9,1,3,3,6,False,False,2,2,10,215,1012.7999877929688,40992,0,106,0,0,True,True,False,False,True,True
1744343537,11198954,AAL112,20836,165,41000,41700,43.486724853515625,-5.162424486736882,488,253,486,0.8479999899864197,107,0.0,0.0,109,0,64,0,3408,1744343475866,-35.979732513427734,31201,2,8,186,2,1,9,1,3,3,67,False,False,2,2,10,215,1012.7999877929688,40992,0,106,0,0,True,True,False,False,True,True
1744345700,11270692,,5202,0,40975,41600,43.86910648669227,-5.541948590959821,489,253,0,0.8479999899864197,110,0.0,0.0,112,0,96,0,252,1744345700103,-33.80976104736328,56821,2,8,186,2,1,9,2,3,3,1,False,False,2,2,0,0,1012.7999877929688,40992,0,113,0,0,True,True,False,False,True,True
1744345760,11270692,,5202,0,41000,41625,43.859190860037074,-5.505719866071445,488,252,0,0.8479999899864197,110,0.0,0.0,112,0,32,0,345,1744345723847,-36.10457229614258,55646,2,8,186,2,1,9,2,3,3,49,False,False,2,2,0,0,1012.7999877929688,40992,0,113,0,0,True,True,False,False,True,True
1744345879,11270692,,5202,0,41000,41625,43.859190860037074,-5.505719866071445,488,253,0,0.8479999899864197,110,0.0,0.0,113,0,32,-64,377,1744345878377,-35.23139572143555,55646,2,8,186,2,1,9,2,3,3,69,False,False,2,2,0,0,1012.7999877929688,40992,0,113,0,0,True,True,False,False,True,True
