timestamp,addr,flight,squawk,category,alt_baro,alt_geom,lat,lon,gs,ias,tas,mach,track,track_rate,roll,mag_heading,true_heading,baro_rate,geom_rate,messages,seen,rssi,distance,air_ground,nic,rc,version,nic_baro,nac_p,nac_v,sil,sil_type,seen_pos,alert,spi,gva,sda,wind_speed,wind_direction,nav_qnh,nav_altitude_mcp,nav_altitude_fms,nav_heading,addr_type,emergency,autopilot,vnav,althold,approach,lnav,tcas
1744940223,11220435,,0,0,38000,0,43.94636535644531,-6.0007068722747094,0,0,0,0.0,0,0.0,0.0,0,0,0,0,8,1744940223348,-35.1601448059082,0,2,8,186,0,0,8,0,2,1,2,False,False,0,0,0,0,0.0,0,0,0,0,0,False,False,False,False,False,False
1744940284,11220435,DAL202,5201,165,38000,38325,43.89689817266949,-5.817129952566972,515,258,470,0.8119999766349792,110,0.0,0.52734375,116,0,0,0,230,1744940283322,-34.80487823486328,64860,2,8,186,2,1,9,1,3,3,3,False,False,2,2,0,0,1013.5999755859375,38016,0,0,0,0,False,False,False,False,False,False
1744940344,11220435,DAL202,5201,165,38000,38350,43.84345620365466,-5.62042236328125,520,262,474,0.8240000009536743,110,-0.03125,-0.17578125,115,0,64,64,488,1744940344158,-33.094512939453125,54675,2,8,186,2,1,9,1,3,3,0,False,False,2,2,66,252,1013.5999755859375,38016,0,0,0,0,False,False,False,False,False,False
1744940404,11220435,DAL202,5201,165,38000,38375,43.792807368908896,-5.435093470982167,520,260,472,0.8159999847412109,110,-0.03125,-0.3515625,116,0,-64,-32,928,1744940404379,-33.78297805786133,48604,2,8,186,2,1,9,1,3,3,0,False,False,2,2,64,250,1013.5999755859375,38016,0,0,0,0,False,False,False,False,False,False
1744940464,11220435,DAL202,5201,165,38000,38375,43.7407619670286,-5.246494838169667,522,258,468,0.8119999766349792,110,-0.03125,-0.52734375,115,0,0,0,1323,1744940464638,-29.889972686767578,47356,2,8,186,2,1,9,1,3,3,0,False,False,2,2,64,259,1013.5999755859375,38016,0,0,0,0,False,False,False,False,False,False
1744940523,11220435,DAL202,5201,165,38000,38375,43.68992692333157,-5.063520159040195,526,262,474,0.8240000009536743,111,-0.03125,-0.17578125,115,0,0,32,2024,1744940523708,-29.659849166870117,51285,2,8,186,2,1,9,1,3,3,0,False,False,2,2,60,266,1013.5999755859375,38016,0,0,0,0,False,False,False,False,False,False
1744940583,11220435,DAL202,5201,165,38000,38400,43.646392822265625,-4.9078865938408285,526,261,474,0.8199999928474426,111,0.0,0.0,115,0,0,0,2654,1744940583529,-33.46662902832031,57897,2,8,186,2,1,9,1,3,3,10,False,False,2,2,65,259,1013.5999755859375,38016,0,0,0,0,False,False,False,False,False,False
1744940644,10808011,,0,0,36000,0,43.865936279296875,-5.934086289516715,519,0,0,0.0,109,0.0,0.0,0,0,0,0,30,1744940642789,-34.741981506347656,0,2,8,186,0,0,8,2,2,1,12,False,False,0,0,0,0,0.0,0,0,0,0,0,False,False,False,False,False,False
1744940644,11220435,DAL202,5201,165,38000,38400,43.646392822265625,-4.9078865938408285,526,261,474,0.8199999928474426,111,0.0,0.0,116,0,0,0,2680,1744940597014,-36.01006317138672,57897,2,8,186,2,1,9,1,3,3,69,False,False,2,2,65,259,1013.5999755859375,38016,0,0,0,0,False,False,False,False,False,False
1744940704,10808011,DAL234,5187,165,36000,36375,43.812079995365465,-5.726754324776786,518,273,470,0.8199999928474426,109,0.03125,0.17578125,117,0,0,0,380,1744940699061,-34.86470031738281,53445,2,8,186,2,1,10,2,3,3,6,False,False,2,2,76,241,1013.5999755859375,36000,0,0,0,0,False,False,False,False,False,False
1744940704,10804207,DAL240,5206,165,38000,38350,43.842059636520126,-5.83629063197543,518,261,468,0.8199999928474426,109,0.03125,0.3515625,115,0,0,0,150,1744940704187,-33.797054290771484,59953,2,8,186,2,1,10,2,3,3,0,False,False,2,2,0,0,1013.5999755859375,38016,0,0,0,0,False,False,False,False,False,False
1744940764,10808011,DAL234,5187,165,36000,36375,43.75799560546875,-5.5206298828125,522,273,472,0.8199999928474426,110,0.03125,0.17578125,117,0,0,0,807,1744940764455,-32.26543426513672,44409,2,8,186,2,1,10,2,3,3,0,False,False,2,2,72,247,1013.5999755859375,36000,0,0,0,0,False,False,False,False,False,False
1744940764,10804207,DAL240,5206,165,38000,38375,43.79271426443326,-5.647038051060292,522,262,474,0.8240000009536743,109,-0.0625,0.0,114,0,0,32,415,1744940764486,-33.16294860839844,49569,2,8,186,2,1,10,2,3,3,0,False,False,2,2,0,0,1013.5999755859375,38016,0,0,0,0,False,False,False,False,False,False
